username,description,user_char,source_author_id,tweet_count,sampled_tweets,generation_error
user_1167588157,"The user is engaged in discussions about public health, specifically focusing on vaccination and the impact of the COVID-19 pandemic. They are critical of certain political figures and skeptical of alternative treatments like hydroxychloroquine. The user also shares practical information related to health and safety measures.","The user has a critical and often pessimistic tone regarding government actions during the pandemic, showing strong support for vaccination and public health protocols while being dismissive of conspiracy theories and unproven remedies.",1167588157,20,"[""No link que enviei no tweet anterior, tu entras no site feito especialmente para manter informada a população de São José a respeito do andamento da vacinação contra o Covid. No lado direito, em destaque, como também aponto na imagem a seguir, fica o link para fazer o Cadastro. https://t.co/OkcwGZ57lR"", ""Falou tudo! Falta respeito! Quem não usa a máscara, não faz distanciamento social, e continua fazendo suas festinhas, não deveria ir pro hospital na hora que pegar COVID-19. Não é justo com quem foi contaminado por essa gentinha sem respeito com as outras. https://t.co/EPXd2FxIgJ"", ""@bcarepa Diz educadamente para ele se flagrar “com licença, poderia colocar a máscara corretamente, tapando o nariz? Vá que estejas com Covid, né? Nunca se sabe”"", ""Se todo mundo estivesse se cuidando, se o presidente tivesse tomado as devidas providências ainda no ano passado, talvez estaríamos livre desse vírus maldito que está matando tanta gente."", ""Olavo diz também não acreditar em aquecimento global, acha que heterossexuais não pegam AIDS, que Newton disseminou a burrice na Terra, que o COVID-19 é a maior história já inventada na história humana, sua única faculdade foi em Astrologia na PUC-SP. Mora nos EUA desde 2005"", ""É normal se sentir febria sem estar com temperatura de febre? #Covid"", ""@anacpmatias Nem me fale. Ainda + quando envolve dinheiro. Gastei 260 reais para vir pra RG. Peguei Covid no caminho. Cheguei aqui e no máximo vi alguns parentes na noite de ano novo e comecei a ter sintomas. Entrei em quarentena. Não estou vendo ninguém que eu queria, nem fazendo nada"", ""E é isso Boa noite 🌙💤😘 #Vacina #Sintomas #covid https://t.co/deP3l2IdPn"", ""Também acho. O Bolsonaro deveria fazer companhia, abraçar, beijar...o Malafaia, sem máscara, bem de pertinho, como ele gosta de fazer. Quem sabe ambos morrem de Covid juntos? Ajudariam o Brasil https://t.co/pulEatWG2o"", ""@bcarepa Diz educadamente para ele se flagrar “com licença, poderia colocar a máscara corretamente, tapando o nariz? Vá que estejas com Covid, né? Nunca se sabe”"", ""Para conseguir o seu PASSAPORTE DA VACINA, ou “Certificado Nacional de Vacinação Covid-19”, acessem o app gratuito “ConecteSUS” e criem o documento em PDF. Ele pode ser mostrado no celular ou impresso na entrada do evento O documento tem validade em todo território nacional (+)"", ""Suicídio coletivo em Belém: todo mundo animadíssimo para pegar COVID-19 e morrer. Por isso foram em peso na inauguração da Havan. Por que outro motivo seria? https://t.co/PUjNrZiST7"", ""Esqueçam os hospitais públicos, privados e os postos de saúde na Grande Florianópolis. Estão todos lotados. Não tem lugar pra mais ninguém, nem pagando. Se pegar Covid, te ferra! Fica em casa se tratando do jeito que der. Te vira nos 30. Agora esse é o novo “normal”. https://t.co/sQaklDTNev"", ""Cloroquina não tem comprovação científica, portanto nenhum médico pode ficar inventando tratamento precoce que não existe, indicando Cloroquina que não trata Covid. https://t.co/Yp1Y69Kff4"", ""Em Pernambuco, uma família descobre na hora que foram velar a avó que o corpo no caixão não era o dela. Voltando no hospital continuava constando que ela estava morta por COVID-19. Olharam vários corpos. Até que por insistência na procura acharam a senhora viva e internada. https://t.co/CW3tcmW5aQ""]",
user_1230248006089347072,"The user frequently discusses personal experiences and concerns related to the COVID-19 pandemic, including symptoms, testing, and its impact on their life in the Amazon region of Brazil.","The user has a worried and somewhat fatalistic tone, often sharing personal health issues and expressing frustration with societal behaviors during the pandemic. They tend to engage in discussions about the virus's effects and spread.",1230248006089347072,20,"[""Aqui esperando pra fazer o exame do COVID 😣"", ""7 mortes de COVID no acre nas últimas 24 horas🥺 o caos já não é mais o mesmo."", ""Tô me sentindo muito mal, achando que é COVID."", ""Alguém que já pegou COVID sabe me dizer se demora muito voltar o olfato e o paladar, tá acabando comigo isso, não aguento mais."", ""Eu não vejo ninguém mais em quarentena, pelo amor de Deus, isso já acabou faz tempo aqui no acre , todo mundo sempre está em resenhas ou em festa, na minha opinião, todos iremos pegar ou já pegaram o COVID"", ""Meu pai tá se sentindo muito mal. Tenho certeza que é corona, Deus é fiel."", ""Vou tomar uma corona vai ser o jeito, ela vai me pegar e por dentro mesmo."", ""O major vírus que tem afetado a humanidade e a falta de amor próprio. #ore"", ""E meus amigos, deu positivo meu exame do COVID 😢😷"", ""COVID, só obedece as regras quando afeta um familiar seu."", ""Fazer exame do COVID doi demais 😭"", ""E meus amigos, deu positivo meu exame do COVID 😢😷"", ""Aqui esperando pra fazer o exame do COVID 😣"", ""Abaixo um Twitter e continue lendo : existem muitos sintomas do vírus que na maioria dos jovens não apresentam falta de ar, já tem vários conhecidos meus que fez o teste particular e deu positivo, isso sem estar com falta de ar. Apenas sem sentir olfato e paladar."", ""Gente sonhei que pagava o corona vírus acredita!! Tá repreendido.""]",
user_128326101,"The user discusses health concerns related to the pandemic, social inequalities in Brazil, and government responses, often expressing frustration with perceived neglect of public health issues and criticism of political figures.","The tone is critical and concerned, with a tendency towards skepticism about official information. The personality is engaged and opinionated, frequently engaging in discussions and debates on social media.",128326101,20,"[""Extra fui contemplada não sei se estou com covid , gripe ou os dois 🥴"", ""Parem de romantizar essa porra de vídeo \"" era pra ser só 15 dias de covid\""."", ""Dados como esses podem impactar grandes prejuízos para o Brasil no Mercosul, os outros países já falam em vírus importados do Brasil, devido as importações. Presidente da Agentina já deu declarações a respeito."", ""Infelizmente essas pessoas não terão parentes jogados em portas de pronto socorro, são pessoas que terão o melhor atendimento possível pois são ricas e famosas. O maior problema desse país não é o Corona é a desigualdade e a \""lacração\"" em cima dessa doença."", ""É tempo mudanças de comportamento Brasileiro: Salvador cria espaço pra hospedar pessoas de forma voluntária com sintomas leves de Covid, a procura foi zero. Governo oferece R$500,00 e 2 cestas básicas."", ""Pra mim que a Vacina da covid altera o DNA. Inclusive queria muito que fosse verdade ! https://t.co/gQytxWaKRZ"", ""Em Belém o Anti-barbalhismo fala mais alto que o Corona !!"", ""Sabe o que eu acho muito ruim em meio a esse surto de gripe, covid? E que já emitiram uma nota remarcando o início das aulas pra outra semana por conta desses surtos. E o povo tranquilamente nos blocos na festas, viajando e a educação é sempre em último plano."", ""BOLSONARO COM COVID É ISSO MESMO????????"", ""@paulo_walmeida Aproveitar antes que o novo \""vírus\"" do porco venha e cause um novo surto kkkkk"", ""Bom se a imunidade de quem pegou covid pode baixar com 3 meses, eu vou saber agora pq tem exatos 3 meses que peguei essa bomba !!"", ""@paulo_walmeida Simmmm e estão fazendo do Covid um oportunismo seja no espectro político como no televisivo.."", ""Em Belém o Anti-barbalhismo fala mais alto que o Corona !!"", ""300 milhões de farmácias em Belém e nenhuma tem o Koid D Fui em 12 locais e nada Me informaram que com esse surto de gripe e covid não tem em lugar nenhum"", ""Perdão, Em um mundo onde milhares morreram com falta de ar e sem respirar vítimas da covid vem essa mulher com roupa tendência a moda, me desculpem a moda e a noção passaram longe! #MetGala2021 https://t.co/OwVoRdz1Nw""]",
user_157039266,"The user is a critical and politically engaged individual, often expressing strong opinions against figures like 'Corona Doria' and the Chinese government, particularly regarding health policies and global issues.","The user has a confrontational and sarcastic tone, frequently using derogatory language and targeting public figures and institutions in their tweets. They are likely to engage in heated debates and support controversial topics.",157039266,20,"[""@CNNBrasil \""Corona Doria\"" de NY. Vão pro o inferno."", ""@CNNBrasil Dos \""pró virus\"" que escreveram aqui, atirem a primeira pedra internado num leito de hospital e testado para COVID 19. Neguem com toda força o uso do medicamento."", ""@CNNBrasil \""Corona Doria\"" de NY. Vão pro o inferno."", ""@AiltonBenedito @Jambock67 Quero ver o \""Corona Doria\"" monitorar esses pasmados e a boca de fumo. Ele não tem coragem."", ""@Jambock67 Esse usa as mesmas sandálias \""rasteirinhas\"" do Corona Doria. Bloqueadassoooo!!!!"", ""Gostaria de uma palavra do Corona Doria, Doria Xenjaoping, lacradores e canhotos sobre esse roubo. Parabéns a PF. Ação e reação. Foram fodas."", ""@FMouraBrasil Também esta usando as sandálias \""rasteirinhas\"" do Corona Doria. Lamentável."", ""@laurojardim Você e a Globolixo faz parte da torcida organizada do Corona Virus e Corona Doria. Só continuam encantando os PToscos."", ""@henriolliveira @BolsonaroSP Lacradores. Os \""pro virus\"" da TV. Desgraçados."", ""@henriolliveira @BolsonaroSP Lacradores. Os \""pro virus\"" da TV. Desgraçados."", ""@Marcos_Araujo18 @FigaroAndre Eu digo que o covid 19 veio da china. Não disse que foi manipulado. É virus chines. Seja de onde surgiu é chines. Eles arrebentam o mundo com esse virus chines. Não é chines? Se não é de onde é?"", ""@laurojardim Você e a Globolixo faz parte da torcida organizada do Corona Virus e Corona Doria. Só continuam encantando os PToscos."", ""@EmbaixadaChina Embaixada do caralho. Acabaram com o Mundo com o Virus Chines. Esconderam de tudo e de todos. Vão se foder. Vai comer ratos seus desgraçados. Ainda vão foder com o que sobra. Fora do Brasil. Imundos. Seu povo não merece esse governo de merda. Comunistas Roedores."", ""@Damadeferroofic Eles estão usando as mesma sandálias do Corona Dória. Rasteirinhas. Se converteram a Globo."", ""@EmbaixadaChina Embaixada do caralho. Acabaram com o Mundo com o Virus Chines. Esconderam de tudo e de todos. Vão se foder. Vai comer ratos seus desgraçados. Ainda vão foder com o que sobra. Fora do Brasil. Imundos. Seu povo não merece esse governo de merda. Comunistas Roedores.""]",
user_162046789,"The user is a young adult expressing frustration and anger towards the coronavirus pandemic, its impact on travel and social life, and conspiracy theories surrounding its treatment.","The tone is frustrated and angry, with a sarcastic and rebellious personality. The user interacts by criticizing those who downplay the severity of the virus and engaging in discussions about its effects.",162046789,20,"[""Entendido que me abster de informações sobre o covid seria melhor pra minha saúde mental foi a melhor coisa que aconteceu nessa pandemia"", ""Era pra eu tá ao som de Tainá Costa belíssimo e emlregado se não fosse o corona"", ""Corona te odeio, todo fds eu queria tá em uma festa #livedapisamenos"", ""Acabamos de cancelar a viagem da família que ia rolar em Maio, Obrigado Coronga."", ""Obrigado Coronga, por tirar minha tranquilidade p dormir https://t.co/hJvwtVViZs"", ""Estaria embarcando essa semana pra João Pessoa, empregado e treinando pra maratona do Rio que seria mês que vem. VAI SE FUDE CORONA https://t.co/5JdrtH4S4F"", ""Não tenham coronga https://t.co/9Gp3F24noU"", ""A CURA DO CORONGA É A AGUA TÔNICA? CARALHO BOLSOMINION NUM FODE, BOLSOMINION https://t.co/FW9Ki4MLQO"", ""A cloroquina e o chá de boldo contra o corona https://t.co/ElGQ9XRZvu"", ""@CaioGabrielRez1 Comparar um vírus que tem uma taxa de letalidade superior a de uma gripe como uma gripe é banalizar a vida."", ""@RLiandry É amiga, o corona atingiu o turismo de forma abrupta e rápida, infelizmente.... 😪"", ""Espero que amanhã meu resfriado tenha passado p não aguentar o Maicon gritando corona vírus do meu lado"", ""Estaria embarcando essa semana pra João Pessoa, empregado e treinando pra maratona do Rio que seria mês que vem. VAI SE FUDE CORONA https://t.co/5JdrtH4S4F"", ""A CURA DO CORONGA É A AGUA TÔNICA? CARALHO BOLSOMINION NUM FODE, BOLSOMINION https://t.co/FW9Ki4MLQO"", ""@ritadnts É amiga, o coronga me demitiu""]",
user_1717426308,"The user is a young, laid-back individual dealing with the challenges of the pandemic, showing a mix of humor and frustration in their daily life, particularly regarding health concerns and social interactions.","Casual and humorous, the user maintains a light-hearted tone despite the serious nature of the topics they discuss. They often engage in playful banter and express a desire for normalcy.",1717426308,20,"[""Cada dia que passa uma pessoa nova que tava na casa com nois positiva pro covid, eu e o Fofão devemos ser a cura, só pode"", ""@gabrieIberte Eu espero tu chegar lindo. To limpo de covid, saiu o resultado hj , não vou te passar nada KKKK"", ""Coisas que eu preciso pra vida melhorar: -Trabalhar em um lugar minimamente \""justo\"" -Fim do corona -Uma namoradinha -Mais tempo livre"", ""Um ano polvilho, no outro corona"", ""Beijo com corona"", ""Se eu ainda não tiver com covid, vou pegar nessa fila gigantesca do SUS com todo mundo tossindo"", ""@DodododododDod Não pode, pega vírus, ainda mais daqueles velhos do bar"", ""Beijo com corona"", ""Ih vamos te testezinho de coronga pra voltar pra cwb não infectado e com sindicato ganho"", ""Boulos com Covid e eu com medo de ter pego dele, que nível minha vida chegou"", ""Tédio no corona 🔞- 22 👫- R 👼🏻- Não ✨- Estável ♥️- Não 📍- Não 💉- Não 💳- Bruninho Xaxim 2005 ☯️- O das piadas ruins, Sagitario. 🎁- 09/12 💛- Amarelo 👭- Luizin 📆- Sábado 🎲- 12 🌞- Noite 😝- 🥺 🤭- N tem 📌- Nem sabia que dava pra fazer isso 📏- 1,90 🌝- Sim 🔥 fav e mando"", ""Vou lamber o asfalto depois desse teste de corona negativo!"", ""Tédio no corona 🔞- 22 👫- R 👼🏻- Não ✨- Estável ♥️- Não 📍- Não 💉- Não 💳- Bruninho Xaxim 2005 ☯️- O das piadas ruins, Sagitario. 🎁- 09/12 💛- Amarelo 👭- Luizin 📆- Sábado 🎲- 12 🌞- Noite 😝- 🥺 🤭- N tem 📌- Nem sabia que dava pra fazer isso 📏- 1,90 🌝- Sim 🔥 fav e mando"", ""Falta 2 meses exatamente para meu aniversário, ai covid, colabora e vaza por favor"", ""Nao vejo a hora de sair meu resultado de covid pra eu poder brincar de lutinha com meu irmão e agarrar ele. Quase duas semanas já sem contato físico""]",
user_246102297,"The user is a socially engaged individual who frequently discusses and expresses concern about the COVID-19 pandemic, often using humor to cope with its impact on daily life. They are also interested in socializing and enjoying leisure activities when possible.","The tone is lighthearted yet concerned, reflecting a mix of personal experiences and public health awareness. The user interacts positively with friends and family, sharing both support and playful banter about the virus.",246102297,20,"[""@iameveb_ meu amor 💙💙💙 vou chorar de sdd SE SAIA COVID"", ""@_nuneshelle só cuida com o corona"", ""@radioactivegf ela tbm teve COVID guria, pode deitar a vontade 🗣🗣🗣"", ""@iameveb_ meu amor 💙💙💙 vou chorar de sdd SE SAIA COVID"", ""@lauraderenji pois eu não acredito??????? ah não....Parem de ter corona, quero saber das fofocah"", ""@_todesacocheio amiga mas ele tá fazendo algumas coisas certas em relação ao COVID, desde cedo... não? 😳"", ""@biacstc Devo essa a ti amiga, se n fosse por ti eu n teria me curado do COVID, pq eu n teria pego 🗣🗣🗣🗣🗣🗣 TE AMO"", ""@paula_menezess HAHAHAHAAAHAAHAH meu deeeussss muito possível de isso acontecer né 😂😂😂 sai COVID, quero ver os gostosos do bom fim"", ""@cuckwitter vou mandar pra tua casa vai chegar aí cheio de coronga"", ""meu pai olha pra esse homem e diz: \""olha lá, o Covid-19\"" https://t.co/iJ4LXiHKEV"", ""Mentira, eu pensava em duas coisas A segunda é: BEM QUE PODIA SER A DO COVID NE"", ""@juliaapedroso_ amuuuu!! Sai corona, quero matar aula pra beber cerveja em boteco do centro com a ju"", ""@DaianaAlberti @alexandrascm_ Capazz guria, temos tanta sorte que o vírus nem chegou perto de nós na viagem 😂😂 foi aqui mesmo 🥲"", ""@xmirandale PAREM DE PEGAR CORONA é isso."", ""Todos os caminhos hoje levam pro sofá da sala pq infelizmente esse vírus impede que os caminhos nos levem pra arena 🥺🥺🥺""]",
user_280808607,"The user engages with historical and scientific topics, particularly related to pandemics and their impacts, while maintaining a sarcastic and sometimes critical tone towards the handling of the coronavirus pandemic.","The user has a knowledgeable yet frustrated demeanor, often expressing skepticism about official responses to the pandemic through social media interactions.",280808607,20,"[""após a peste negra, no período medieval, veio o iluminismo; da gripe espanhola, após a primeira grande guerra, o estado de bem estar social.. corona vairus tá aí e quarentena não é férias!! produza, estude, cresça!!!"", ""se esse tal de corona me achar aqui, ele tá mandado https://t.co/0xsiWn3N9k"", ""Hoje tem live do Marcelo Gleiser no canal dele no YouTube. O maior físico brasileiro vivo falando sobre as projeções pós covid, vulcão e chernobyl.. recomendo não perderem."", ""Não aparece um robôminion pra comentar em tweet de vítimas do covid. Nem um pêsame. Nada."", ""Sempre distante do vírus Sigo invicto 😘✌🏾 https://t.co/Nno1tDxnrU"", ""@ebertfreitass nem corona me alcança"", ""Pelo que vejo nos histories, covid acabou oficialmente esse fds"", ""@nessacleite @aquelerebelde Mas não tinha SARS-CoV-2. Sabe a diferença entre elas?? Não?? Pesquise."", ""60km de bike com direito a visita à aldeia indígena vários S no corona ✌🏾 https://t.co/IKnXUlRt7z"", ""@Claudio55675391 @hmcpedro @folha @monicabergamo Se ele contaminar só um e esse um contaminar alguém do grupo de risco que venha a morrer, ele tem culpa. Quando um morre de covid, TODOS os que não seguiram as recomendações da OMS são culpados. Nem numa pandemia mundial a soberba humana dá uma trégua, pqp.. 🤦🏾‍♂️"", ""@nessacleite @aquelerebelde Pq ainda tá falando do estudo da Lancet??? O estudo que tô falando é do The New England Journal of Medicine e foi publicado ontem. Não tem nada a ver um com o outro. E outra: 2009 já existia covid-19??"", ""que saudade de ver o Flamengo, tomar no cuuuuuu covid"", ""Acabo de atender uma ligação do meu tio em que ele me perguntou que negócio eu montaria caso ele ganhasse na mega sena Acaba logo, vírus FDP!!!!!!"", ""@Palmeir73771110 @ericfaria74 Crie o hábito de dar um Google antes de falar merda. https://t.co/XeZtZYkU8V"", ""Não aparece um robôminion pra comentar em tweet de vítimas do covid. Nem um pêsame. Nada.""]",
user_3013544013,"The user is a Brazilian individual deeply affected by the socio-political and health crises in their country, expressing frustration and concern through personal experiences and observations.","The tone is somber and critical, reflecting a resilient yet weary personality who uses humor to cope with challenging situations while engaging in community support activities.",3013544013,20,"[""E uma conhecida minha que tava na passeata a favor do Bolsonaro e hoje ta internada com covid 🤡"", ""Deve ser muito bom ser rico pra ir para outro país se vacinar contra o corona"", ""Vou fazer trufas de chocolate para os funcionários do posto quando for tomar a vacina do covid 💛💛"", ""Difícil ser brasileiro. Covid. Fome. Bala perdida. Depressão. Presidente genocida. Difícil ser brasileiro."", ""Vou fazer trufas de chocolate para os funcionários do posto quando for tomar a vacina do covid 💛💛"", ""Uma das pessoas mais incríveis que já conheci perdeu a batalha contra o Covid-19. 😭😭😭"", ""O Brasil lá fora tá sendo visto como piada em relação ao covid, isso não vai acabar tão cedo."", ""Recebi um covid pra ir numa festa junina mas tenho noção"", ""Fase 9 de Jumanji ou fé no pai que o corona cai?"", ""Bom dia Já chega corona vai embora inferno"", ""To fazendo o planejamento escolar do Nicholas, já que por causa do corona ele não vai pra escola esse anl"", ""Sexta feira um homem na minha rua teve um colapso e parou no hospital. Chegando lá, morreu. Fizeram o teste e ele morreu de covid. Hoje o bar tá lotado, a rua tá cheia e tem uma caralhada de pessoa aglomerada. Semana que vem tem mais morte."", ""Tomou todas as vacinas do calendário e agora quer questionar do Covid... Ah me poupa"", ""Sexta feira um homem na minha rua teve um colapso e parou no hospital. Chegando lá, morreu. Fizeram o teste e ele morreu de covid. Hoje o bar tá lotado, a rua tá cheia e tem uma caralhada de pessoa aglomerada. Semana que vem tem mais morte."", ""De acordo com o site faltam 7 meses e 26 dias pra minha vacina do covid 🤡""]",
user_3228600412,"The user engages in discussions about the pandemic, social issues, and personal reflections, often criticizing political figures and promoting health-related information.","The user has a critical and sarcastic tone, frequently expressing frustration with government responses to the pandemic and sharing content related to health and social events.",3228600412,20,"[""Tiro meu chapéu pros médicos porque tem que ter MUITO sangue frio pra não desligar o aparelho e deixar essa gente morrer, viu?! https://t.co/8jErptVs2y"", ""O pessoal da mamadeira de piroca está enfiando ozônio no c* pra curar o covid-19. E vocês aí achando que a mudança estava a caminho."", ""@tecontarviu1 fodasse a vida e agradeça ao coronga pela oportunidade de ficar em casa pra repensar na vida"", ""@glaubermacario Sem contar com a desinformação de que pegou COVID e não vai mais pegar."", ""@Ro_anna Gente, que absurdo! Acabei de ver! E olha que ela, quando pegou coronga, postou nos stories dizendo que tinha aprendido, etc. UMA OVA!"", ""Eu queria entender que tipo de lockdown é esse que dura só uma semana. Cidades que há uma semana anunciavam a medida, já estão se preprando pra abrir o comércio a partir de amanhã. Não vamos diminuir a quantidade de casos da Covid-19 tão cedo, meus caros."", ""@DanPimpao eu vi aquele lance da última embaralhada no jogo como o fim da história dos machos escrotos. Tomara que seja isso! Eu já estou com falta de ar aqui e não é coronga!"", ""@planalto @jairbolsonaro Manda essa merda desse presidente ficar em casa que ele tá passando o virus pra todo mundo dessa cidade! QUE ÓDIO! https://t.co/Kv2Cqse50f"", ""Inclusive, HOJE começa a Semana @Fash_Rev que em Brasília está sob coordenação da minha amiga @iara_vidal. O evento vai ser todo online devido à pandemia do Covid-19. #fashrevbsb #FashionRevolutionWeek #quemfezminhasroupas https://t.co/PEsALWzSqh"", ""Utilidade Pública: O Socialismo Criativo, site da minha amiga @iara_vidal, falou sobre como fazer a sua própria máscara de tecido e sobre as recomendações de como usá-las. https://t.co/CDn7QUBzbO"", ""Ou seja, ficamos trancados mais de um mês dentro de casa pro @Gov_DF resolver jogar o coronga de vez no ventilador. Que a gente não vire uma “Itália” brasileira. https://t.co/tvAVEbA0lN"", ""A OMS se pronunciando sobre o @jairbolsonaro ter testado positivo para COVID-19. https://t.co/St0KkII49P"", ""Inclusive bom dia pra você que assim como eu já perdeu completamente a noção de tempo e espaço. Passei de “dar uma tosse” e achar que estou com coronga até ter crise de choro bêbada na varanda do apê irritado com as pessoas que não respeitam a quarentena."", ""Eu entrego nas tuas mãos, coronga! https://t.co/nivllzBndr"", ""@glaubermacario Sem contar com a desinformação de que pegou COVID e não vai mais pegar.""]",
user_3292685493,"A healthcare professional and survivor of COVID-19 who frequently participates in health-related research and advocates for patient care, often reflecting on the personal impact of the virus.","Serious yet resilient, this user shares experiences as a healthcare worker and COVID-19 survivor, advocating for patient rights while participating in research studies.",3292685493,20,"[""Toda semana sou convidada a participar de alguma pesquisa relacionada ao COVID. Seja como paciente, seja como profissional da área da saúde."", ""Blogueiras (ou similares) sem referência consistente a respeito de saúde falando sobre COVID-19: até quando?"", ""Pós COVID, obviamente."", ""Sim, sobrevivi ao COVID pelo meu histórico de atleta e sem ivertmectina✌🏽🦠"", ""Ouvir um homem jovem suplicar para não deixar que ele morra pois tem filhos e uma vida inteira pela frente. Não tem um dia que o covid não me maltrate lá no fundo e me faça repensar diversos aspectos da vida... 😔"", ""Enfermeiros que tiveram COVID e tem dificuldade de lembrar a queixa do paciente em função da perda de memória: https://t.co/319Y58nfZO"", ""A arte de transformar o covid em verbo... “Covidei em julho e tu?”"", ""Hoje o padrasto de uma das minhas amigas fez um IAM com supra em complicação do COVID (10° dia de evolução da doença). Não é só sobre o vírus, é sobre as sequelas, os desdobramentos dele..."", ""Sim, sobrevivi ao COVID pelo meu histórico de atleta e sem ivertmectina✌🏽🦠"", ""Ouvir um homem jovem suplicar para não deixar que ele morra pois tem filhos e uma vida inteira pela frente. Não tem um dia que o covid não me maltrate lá no fundo e me faça repensar diversos aspectos da vida... 😔"", ""@SusianeAlt Minha sequência é: Domingo: HCPA COVID noite Segunda: HCR tarde + aula doutorado Terça: HCR manhã + aula doutorado Quarta: HCR manhã, HCPA COVID noite Quinta: HCR tarde Sexta: HCR manhã Sábado: HCPA COVID noite Domingo: folga 🙌🏽"", ""Toda semana sou convidada a participar de alguma pesquisa relacionada ao COVID. Seja como paciente, seja como profissional da área da saúde."", ""@SusianeAlt Edital COVID. Negócio tá tenso lá mas tá muito bom (de trabalho)."", ""Vocês que são influentes e mandam mensagens defendendo que os hospitais estão vazios: podem me passar o contato para remanejar uns pacientes COVID+?"", ""Paciente de 33 anos, não vacinado por OPÇÃO POLÍTICA (sic), COVID positivo, saturando 88%, com pneumonia bacteriana sobreposta, mas não aceita internação pois podemos criar dados sobre ele e LOGO VAI MELHORAR. 😓""]",
user_3352730139,"The user is a resident of the state of Paraíba, Brazil, actively engaged in discussions about the impact and spread of COVID-19, government policies, and economic implications during the pandemic.","The user has a critical and skeptical tone, often engaging in political discourse and social commentary, particularly regarding the handling of the pandemic by local and national authorities.",3352730139,20,"[""Hoje a Paraíba chega em 499 casos confirmados de covid-19. 52 novos casos. 3 novos óbitos. Agora são 37 cidades com casos confirmados."", ""E eu jurando que não tinha mais covid-19 no brasil."", ""@linsanac Grande parte meio que ignorou. Caiu naquele papo tbm de \""nossas utis ainda estão vazias\"". No meu prédio as pessoas tavam saindo pra andar com crianças até semana passada. Hoje resolveram que existe covid-19 e como tem prestador de serviço entrando no prédio é necessário alcool"", ""Eu só acho que se continuarmos nesse trem desgovernado sem nenhuma política pública para o covid-19 só nos resta o rodízio de \""imunização de rebanho\"" que é o que tá acontecendo em vários estados."", ""Esse momento estão discutindo a inevitabilidade do contágio de covid-19. Certo. Estão se discutindo também os níveis de recuperação dos infectados. Ok. Mesmo tendo estudos indicando sequelas severas pós doença, não vejo ninguém comentando isso."", ""20 de maio Paraíba tinha mais de 5000 casos de covid-19. Dia 28 de maio Paraíba tem quase 12 mil casos de covid-19."", ""@elodiva O vírus vai humanizar o capitalismo. HAHAHAHHAHAHAHA tou vendo como: iniciativa privada financiando lives e aumentando o consumo das suas mercadorias em contraponto aos acordos e demissões de seus trabalhadores."", ""O estado brasileiro ta aproveitando o momento pra forcar agenda política e econômica. Se já era parte do plano do governo \""limpar\"" a sociedade brasileira (palavras dos mesmos), esse vírus vai ser usado como álibi moral e econômico para isso. E o que a gente faz?"", ""Tava sumido mas vim aqui só pra dizer que: No grupo do prédio alguém avisou que chegou ivermectina em uma farmácia x e que é o remédio usado para evitar contágio de covid-19..."", ""Mais 41 casos confirmados na Paraíba. E 4 novos óbitos por covid-19. Agora são 28 cidades com ao menos 1 contaminado."", ""@elodiva O vírus vai humanizar o capitalismo. HAHAHAHHAHAHAHA tou vendo como: iniciativa privada financiando lives e aumentando o consumo das suas mercadorias em contraponto aos acordos e demissões de seus trabalhadores."", ""Meu cunhado, como profissional da saúde, tá fazendo os testes de covid-19 conforme os protocolos para quem está na frente do bagulho. O dessa vez deu negativo. Mas todo mundo espera, inclusive ele, que mais cedo ou mais tarde dará positivo. Doidera."", ""O Justus tava dizendo que o vírus tinha retrocedido com a queda das mortes. Toma aí: https://t.co/Vnpyfq1P3S"", ""Bolsonaro diz ter dados de eleição vencida que foi fraudada. Bolsonaro diz que o vírus é comunista. Bolsonaro não sabe é ficar calado. https://t.co/HeYSEyDcCA"", ""20 de maio Paraíba tinha mais de 5000 casos de covid-19. Dia 28 de maio Paraíba tem quase 12 mil casos de covid-19.""]",
