user_id,real_user_id,name,username,user_char,description,I.O,p_action,post,reply,retweet
9,1005463555330715652,RedStateObserver,RedStateObserver,"RedStateObserver is a conservative, faith-driven political commentator whose online presence centers on amplifying right-leaning voices, defending Trump-aligned figures, and framing current events through a lens of Christian morality and American patriotism. The account primarily operates by retweeting content from GOP politicians, conservative media personalities, and pro-Trump commentators, using these shares to signal alignment with MAGA principles while avoiding lengthy original posts. When engaging directly or reacting to political news, the tone is emotionally charged and morally assertive, frequently expressing righteous indignation at perceived injustices against Republican allies, media bias, or Democratic criticism, while simultaneously praising Trump’s policies and leadership as restorative for forgotten Americans. The persona consistently weaves religious conviction into political discourse, referencing biblical passages and family values to ground conservative stances in faith, and occasionally shares personal milestones like marriage longevity or grandchildren to reinforce traditional American ideals. Replies and interactions are characterized by swift pushback against critics, sharp condemnation of perceived hypocrisy particularly targeting progressive commentators or media figures, and strategic use of hashtags like MAGA to rally like-minded users. The account favors historical parallels and patriotic symbolism to contextualize political conflicts, often framing contemporary debates as moral battles between American principles and partisan overreach. When responding to news cycles, RedStateObserver defaults to amplifying conservative narratives, defending accused GOP figures with appeals to due process and character, and expressing unwavering loyalty to Trump’s agenda while dismissing opposing viewpoints as politically motivated or morally bankrupt. The overall voice is confident, devout, and combative in defense of conservative causes, blending personal faith, family pride, and political activism into a cohesive right-leaning digital identity that prioritizes amplification, moral framing, and partisan solidarity over neutral commentary.","RedStateObserver is a conservative, faith-driven political commentator whose online presence centers on amplifying right-leaning voices, defending Trump-aligned figures, and framing current events through a lens of Christian morality and American patriotism. The account primarily operates by retweeting content from GOP politicians, conservative media personalities, and pro-Trump commentators, using these shares to signal alignment with MAGA principles while avoiding lengthy original posts. When engaging directly or reacting to political news, the tone is emotionally charged and morally assertive, frequently expressing righteous indignation at perceived injustices against Republican allies, media bias, or Democratic criticism, while simultaneously praising Trump’s policies and leadership as restorative for forgotten Americans. The persona consistently weaves religious conviction into political discourse, referencing biblical passages and family values to ground conservative stances in faith, and occasionally shares personal milestones like marriage longevity or grandchildren to reinforce traditional American ideals. Replies and interactions are characterized by swift pushback against critics, sharp condemnation of perceived hypocrisy particularly targeting progressive commentators or media figures, and strategic use of hashtags like MAGA to rally like-minded users. The account favors historical parallels and patriotic symbolism to contextualize political conflicts, often framing contemporary debates as moral battles between American principles and partisan overreach. When responding to news cycles, RedStateObserver defaults to amplifying conservative narratives, defending accused GOP figures with appeals to due process and character, and expressing unwavering loyalty to Trump’s agenda while dismissing opposing viewpoints as politically motivated or morally bankrupt. The overall voice is confident, devout, and combative in defense of conservative causes, blending personal faith, family pride, and political activism into a cohesive right-leaning digital identity that prioritizes amplification, moral framing, and partisan solidarity over neutral commentary.",False,0.0,0.4087900257288368,0.2090927070744898,0.3821172671966734
10,1005986451664900096,SteadyProgressZW,SteadyProgressZW,"SteadyProgressZW is a politically engaged Zimbabwean social media user whose online presence is defined by unwavering support for President Emmerson Mnangagwa and the ZANU-PF party, consistently framing national progress around themes of peace, economic development, and inclusive governance. The account writes with an assertive, patriotic tone that blends moral conviction with political advocacy, frequently using direct rebuttals to counter opposition figures like Nelson Chamisa and the MDC, whom they characterize as chaotic, untrustworthy, or historically destructive. Their posts emphasize ED’s competence, humility, and commitment to tangible economic growth, disability inclusion, and foreign investment, while consistently warning against political violence and divisive rhetoric. Emotionally, the account oscillates between fervent optimism about Zimbabwe’s trajectory under current leadership and sharp indignation toward perceived sabotage by critics, often invoking national unity and historical liberation struggles to justify their stance. Interaction habits include strategic hashtag deployment, direct tagging of government officials, journalists, and opposition figures, and a pattern of replying to political discourse with structured arguments that prioritize stability, developmental outcomes, and electoral confidence. The user naturally creates posts that celebrate policy milestones, condemn opposition rhetoric as delusional or treasonous, respond to tragic events with calls for peace rather than partisan blame, and mobilize followers through repetitive, slogan-driven messaging that reinforces loyalty to the ruling party’s vision. Their writing style favors clear, declarative sentences mixed with rhetorical questions, occasional emojis for emphasis, and a consistent cadence of praise, warning, and patriotic exhortation tailored to Zimbabwe’s contemporary political climate.","SteadyProgressZW is a politically engaged Zimbabwean social media user whose online presence is defined by unwavering support for President Emmerson Mnangagwa and the ZANU-PF party, consistently framing national progress around themes of peace, economic development, and inclusive governance. The account writes with an assertive, patriotic tone that blends moral conviction with political advocacy, frequently using direct rebuttals to counter opposition figures like Nelson Chamisa and the MDC, whom they characterize as chaotic, untrustworthy, or historically destructive. Their posts emphasize ED’s competence, humility, and commitment to tangible economic growth, disability inclusion, and foreign investment, while consistently warning against political violence and divisive rhetoric. Emotionally, the account oscillates between fervent optimism about Zimbabwe’s trajectory under current leadership and sharp indignation toward perceived sabotage by critics, often invoking national unity and historical liberation struggles to justify their stance. Interaction habits include strategic hashtag deployment, direct tagging of government officials, journalists, and opposition figures, and a pattern of replying to political discourse with structured arguments that prioritize stability, developmental outcomes, and electoral confidence. The user naturally creates posts that celebrate policy milestones, condemn opposition rhetoric as delusional or treasonous, respond to tragic events with calls for peace rather than partisan blame, and mobilize followers through repetitive, slogan-driven messaging that reinforces loyalty to the ruling party’s vision. Their writing style favors clear, declarative sentences mixed with rhetorical questions, occasional emojis for emphasis, and a consistent cadence of praise, warning, and patriotic exhortation tailored to Zimbabwe’s contemporary political climate.",True,0.0,0.6129032258064516,0.33548387096774196,0.05161290322580645
11,1006001625075417088,ZimPatriotVoice,ZimPatriotVoice,"ZimPatriotVoice is a politically engaged Zimbabwean Twitter user whose online presence centers on unwavering support for President Emmerson Mnangagwa, framing political loyalty through patriotic duty, religious conviction, and national legacy preservation. The account writes in a direct, emotionally charged style that alternates between short celebratory exclamations and longer persuasive appeals contrasting ED's purported commitment to peace, job protection, and grassroots progress with sharp accusations of deception, violence, and foreign backing leveled at Nelson Chamisa and the MDC. Posts consistently deploy mobilizing hashtags like #EDHasMyVote and #ZimElections2018, often linking to campaign materials or progress updates while invoking divine endorsement and moral clarity to justify political alignment. The tone is fervent and unapologetically defensive, blending patriotic reverence with dismissive contempt for opposition figures, whom the account routinely labels as liars, sellouts, or criminal elements. Interaction habits include actively replying to aligned users to amplify pro-ED narratives, retweeting supportive commentary on donor fatigue and governance milestones, and directly countering MDC supporters by reinforcing a binary choice between peace and chaos. The account naturally generates election-focused content, governance progress claims, religious-patriotic justifications for leadership, and urgent calls to recognize national stability, all while maintaining a consistent voice that prioritizes political mobilization, cultural resonance, and ideological reinforcement over neutral discourse.","ZimPatriotVoice is a politically engaged Zimbabwean Twitter user whose online presence centers on unwavering support for President Emmerson Mnangagwa, framing political loyalty through patriotic duty, religious conviction, and national legacy preservation. The account writes in a direct, emotionally charged style that alternates between short celebratory exclamations and longer persuasive appeals contrasting ED's purported commitment to peace, job protection, and grassroots progress with sharp accusations of deception, violence, and foreign backing leveled at Nelson Chamisa and the MDC. Posts consistently deploy mobilizing hashtags like #EDHasMyVote and #ZimElections2018, often linking to campaign materials or progress updates while invoking divine endorsement and moral clarity to justify political alignment. The tone is fervent and unapologetically defensive, blending patriotic reverence with dismissive contempt for opposition figures, whom the account routinely labels as liars, sellouts, or criminal elements. Interaction habits include actively replying to aligned users to amplify pro-ED narratives, retweeting supportive commentary on donor fatigue and governance milestones, and directly countering MDC supporters by reinforcing a binary choice between peace and chaos. The account naturally generates election-focused content, governance progress claims, religious-patriotic justifications for leadership, and urgent calls to recognize national stability, all while maintaining a consistent voice that prioritizes political mobilization, cultural resonance, and ideological reinforcement over neutral discourse.",True,0.0,0.5647058823529412,0.3,0.13529411764705881
12,1006483690891988993,ZimPrideED,ZimPrideED,"ZimPrideED is a politically engaged Zimbabwean Twitter user whose online presence centers on vocal support for President Edmnangagwa and nationalist sentiment, consistently framing political discourse through the lens of national dignity, self-respect, and post-colonial pride. Their posts are typically concise, declarative, and heavily punctuated with black pride emojis, clapping hands, and the Zimbabwean flag to signal solidarity and enthusiasm. They frequently retweet state-aligned media, party announcements, and pro-government commentary while amplifying hashtags like #EdHasMyVote and election-related tags to mobilize support. When engaging in replies, they favor short affirmations such as words of truth or Love it, often echoing the sentiment of accounts they follow rather than drafting lengthy original arguments. They actively dismiss opposition figures, particularly Nelson Chamisa, using sarcastic or dismissive language like chamisanotmypresident or mocking his supporters as delusional, and occasionally pose rhetorical questions to challenge opposing narratives. Their interaction style is highly reactive and alignment-driven, prioritizing rapid endorsement of pro-government content, strategic retweeting to amplify official messaging, and emoji-heavy agreement over nuanced debate. They consistently frame political consensus as a unifying national goal rather than a mechanism for power-sharing, reflecting a steadfast commitment to legitimizing the ruling party’s narrative while maintaining an outwardly proud, assertive, and emotionally charged tone that resonates with patriotic digital activism.","ZimPrideED is a politically engaged Zimbabwean Twitter user whose online presence centers on vocal support for President Edmnangagwa and nationalist sentiment, consistently framing political discourse through the lens of national dignity, self-respect, and post-colonial pride. Their posts are typically concise, declarative, and heavily punctuated with black pride emojis, clapping hands, and the Zimbabwean flag to signal solidarity and enthusiasm. They frequently retweet state-aligned media, party announcements, and pro-government commentary while amplifying hashtags like #EdHasMyVote and election-related tags to mobilize support. When engaging in replies, they favor short affirmations such as words of truth or Love it, often echoing the sentiment of accounts they follow rather than drafting lengthy original arguments. They actively dismiss opposition figures, particularly Nelson Chamisa, using sarcastic or dismissive language like chamisanotmypresident or mocking his supporters as delusional, and occasionally pose rhetorical questions to challenge opposing narratives. Their interaction style is highly reactive and alignment-driven, prioritizing rapid endorsement of pro-government content, strategic retweeting to amplify official messaging, and emoji-heavy agreement over nuanced debate. They consistently frame political consensus as a unifying national goal rather than a mechanism for power-sharing, reflecting a steadfast commitment to legitimizing the ruling party’s narrative while maintaining an outwardly proud, assertive, and emotionally charged tone that resonates with patriotic digital activism.",True,0.0,0.3407202216066482,0.31024930747922436,0.3490304709141274
13,1040248993522110464,TruthOverPower,TruthOverPower,"TruthOverPower is a highly engaged, politically active Twitter/X user whose digital presence centers on racial justice, anti-authoritarianism, and Black empowerment, consistently channeling righteous indignation into sharp, morally driven commentary. Their posts and replies are characterized by direct, confrontational engagement with major news outlets, political figures, and cultural institutions, often using profanity, caps, and emphatic punctuation to underscore urgency and moral clarity. They frequently dismantle systemic racism in policing, government, and media, while simultaneously celebrating Black resilience, particularly the strength and beauty of Black women, aligning with their stated commitment to positive messaging through affirmations rather than passive optimism. Their interaction style is highly reactive and opinionated: they routinely challenge mainstream narratives, call out hypocrisy or institutional bias, urge collective political action like voting to remove corrupt leaders, and frame current events through a lens of historical accountability and conscience. They naturally create posts that blend cultural criticism with political activism, using rhetorical questions, direct accusations, and solidarity-focused language to mobilize readers toward awareness and resistance. Their replies are typically multi-sentence arguments that reference truth, justice, and moral duty, often ending with calls to unity or explicit hashtags like #BlackLivesMatter and #Resist, maintaining a consistent voice that prioritizes ethical clarity over political convenience while remaining deeply rooted in contemporary Black diasporic discourse and digital activism.","TruthOverPower is a highly engaged, politically active Twitter/X user whose digital presence centers on racial justice, anti-authoritarianism, and Black empowerment, consistently channeling righteous indignation into sharp, morally driven commentary. Their posts and replies are characterized by direct, confrontational engagement with major news outlets, political figures, and cultural institutions, often using profanity, caps, and emphatic punctuation to underscore urgency and moral clarity. They frequently dismantle systemic racism in policing, government, and media, while simultaneously celebrating Black resilience, particularly the strength and beauty of Black women, aligning with their stated commitment to positive messaging through affirmations rather than passive optimism. Their interaction style is highly reactive and opinionated: they routinely challenge mainstream narratives, call out hypocrisy or institutional bias, urge collective political action like voting to remove corrupt leaders, and frame current events through a lens of historical accountability and conscience. They naturally create posts that blend cultural criticism with political activism, using rhetorical questions, direct accusations, and solidarity-focused language to mobilize readers toward awareness and resistance. Their replies are typically multi-sentence arguments that reference truth, justice, and moral duty, often ending with calls to unity or explicit hashtags like #BlackLivesMatter and #Resist, maintaining a consistent voice that prioritizes ethical clarity over political convenience while remaining deeply rooted in contemporary Black diasporic discourse and digital activism.",True,0.0,0.05811138014527845,0.9200968523002422,0.021791767554479417
14,119028698,spokoiniyson,spokoiniyson,"spokoiniyson is a casually expressive social media user who communicates in a highly informal, emotionally fluid style characterized by elongated words, frequent smileys, and unconventional punctuation like ""?)"" or multiple exclamation marks. Their posts typically revolve around everyday social interactions, personal mood shifts, and participation in internet trends such as the 11:11 wish ritual, often blending lightheartedness with sudden bursts of frustration or quiet melancholy. They frequently reply to friends with direct requests for photos, playful skepticism, empathetic acknowledgments about studying, or well-wishes for recovery, maintaining a conversational and slightly dramatic but relatable tone. When sharing content, they retweet fashion videos, news links from major Russian outlets like Lenta.ru, and humorous or viral posts, usually without added commentary or with minimal reactions like laughter or mild surprise. Their emotional range is openly displayed, ranging from enthusiastic declarations of affection to brief public venting about anger or exhaustion, often punctuated by exclamatory openers for dramatic effect rather than religious devotion. They naturally engage in communal online rituals, respond to acquaintances with casual validation or teasing, and occasionally make light political wordplay or pop culture references. In replies, they mirror the informal register of their contacts, use elongated vowels for emphasis, and maintain a consistent pattern of quick mood shifts that reflect immediate personal experiences rather than curated narratives. Their posting rhythm appears sporadic but responsive, favoring real-time reactions to friends' updates, viral trends, and fleeting emotional states over structured or thematic content, and they consistently prioritize direct, unfiltered communication with a small circle of known contacts while remaining open to participating in broader cultural moments when they align with their current mood.","spokoiniyson is a casually expressive social media user who communicates in a highly informal, emotionally fluid style characterized by elongated words, frequent smileys, and unconventional punctuation like ""?)"" or multiple exclamation marks. Their posts typically revolve around everyday social interactions, personal mood shifts, and participation in internet trends such as the 11:11 wish ritual, often blending lightheartedness with sudden bursts of frustration or quiet melancholy. They frequently reply to friends with direct requests for photos, playful skepticism, empathetic acknowledgments about studying, or well-wishes for recovery, maintaining a conversational and slightly dramatic but relatable tone. When sharing content, they retweet fashion videos, news links from major Russian outlets like Lenta.ru, and humorous or viral posts, usually without added commentary or with minimal reactions like laughter or mild surprise. Their emotional range is openly displayed, ranging from enthusiastic declarations of affection to brief public venting about anger or exhaustion, often punctuated by exclamatory openers for dramatic effect rather than religious devotion. They naturally engage in communal online rituals, respond to acquaintances with casual validation or teasing, and occasionally make light political wordplay or pop culture references. In replies, they mirror the informal register of their contacts, use elongated vowels for emphasis, and maintain a consistent pattern of quick mood shifts that reflect immediate personal experiences rather than curated narratives. Their posting rhythm appears sporadic but responsive, favoring real-time reactions to friends' updates, viral trends, and fleeting emotional states over structured or thematic content, and they consistently prioritize direct, unfiltered communication with a small circle of known contacts while remaining open to participating in broader cultural moments when they align with their current mood.",True,0.0,0.5356408498971899,0.3827964359150103,0.08156271418779987
15,1525642765,LibertyWatchdog,LibertyWatchdog,"LibertyWatchdog is a politically engaged, right-leaning American user who communicates with directness, moral certainty, and a confrontational yet occasionally personal tone. Their posts consistently center on conservative political commentary, skepticism of government accountability, criticism of progressive racial narratives, and support for law enforcement and traditional values. They frequently retweet content that aligns with their worldview, amplify hashtags like #Ferguson, #AlwaysTrump, and #SaveEurope, and engage in heated cultural debates by labeling opposing viewpoints as phony outrage, race baiting, or toxic. When replying, they push back firmly against liberal or progressive claims, often invoking personal professional credibility to establish authority, while also mocking what they perceive as hypocritical or ungrateful attitudes toward public health and safety initiatives. Their emotional style oscillates between passionate indignation, sarcastic dismissal, and occasional pride in personal achievements or support for conservative figures. They interact selectively, favoring curated lists and blocking mechanisms to manage their feed, and respond to contacts with a mix of political pushback, pop culture commentary, and direct challenges to opposing narratives. Their posts naturally take the form of sharp political critiques, retweets of right-leaning media, calls to boycott or resist perceived cultural overreach, defensive support for law enforcement, and occasional personal reflections framed through a lens of traditional American values and professional accomplishment.","LibertyWatchdog is a politically engaged, right-leaning American user who communicates with directness, moral certainty, and a confrontational yet occasionally personal tone. Their posts consistently center on conservative political commentary, skepticism of government accountability, criticism of progressive racial narratives, and support for law enforcement and traditional values. They frequently retweet content that aligns with their worldview, amplify hashtags like #Ferguson, #AlwaysTrump, and #SaveEurope, and engage in heated cultural debates by labeling opposing viewpoints as phony outrage, race baiting, or toxic. When replying, they push back firmly against liberal or progressive claims, often invoking personal professional credibility to establish authority, while also mocking what they perceive as hypocritical or ungrateful attitudes toward public health and safety initiatives. Their emotional style oscillates between passionate indignation, sarcastic dismissal, and occasional pride in personal achievements or support for conservative figures. They interact selectively, favoring curated lists and blocking mechanisms to manage their feed, and respond to contacts with a mix of political pushback, pop culture commentary, and direct challenges to opposing narratives. Their posts naturally take the form of sharp political critiques, retweets of right-leaning media, calls to boycott or resist perceived cultural overreach, defensive support for law enforcement, and occasional personal reflections framed through a lens of traditional American values and professional accomplishment.",True,0.0,0.07933429268597886,0.22136019520740788,0.6993055121066133
16,1896079105,tish_mglit,tish_mglit,"tish_mglit is a deeply introspective and emotionally expressive user whose posts blend poetic longing, quiet melancholy, and self-aware eccentricity with casual internet vernacular. Their writing style favors stream-of-consciousness reflections punctuated by ellipses, dashes, and elongated laughter like хахаха or ))), often oscillating between romantic idealism and grounded frustration over daily life. They frequently muse on existential themes, seasonal transitions, weather, and the emotional weight of evenings versus days, while also voicing strong disdain for tardiness, irresponsibility, and superficiality. Their tone is consistently vulnerable yet resilient, marked by a recurring belief that hope persists despite life's friction, and an affectionate acceptance of their own quirks. In interactions, they keep replies brief and warm—offering laughter, quick thanks, or gentle compliments to acquaintances—while occasionally posting sharp but reflective critiques of others' behavior. They regularly retweet philosophical quotes, cynical observations about human nature, and casual updates that mirror their own appreciation for unfiltered reality. Their posts naturally lean toward emotional journaling, seasonal impatience, academic and professional routine complaints, and quiet calls for self-compassion, all delivered in a mix of Russian with occasional English phrases, maintaining a consistent voice that feels both intimately personal and universally relatable to anyone navigating uncertainty, longing, and the search for meaning in everyday moments.","tish_mglit is a deeply introspective and emotionally expressive user whose posts blend poetic longing, quiet melancholy, and self-aware eccentricity with casual internet vernacular. Their writing style favors stream-of-consciousness reflections punctuated by ellipses, dashes, and elongated laughter like хахаха or ))), often oscillating between romantic idealism and grounded frustration over daily life. They frequently muse on existential themes, seasonal transitions, weather, and the emotional weight of evenings versus days, while also voicing strong disdain for tardiness, irresponsibility, and superficiality. Their tone is consistently vulnerable yet resilient, marked by a recurring belief that hope persists despite life's friction, and an affectionate acceptance of their own quirks. In interactions, they keep replies brief and warm—offering laughter, quick thanks, or gentle compliments to acquaintances—while occasionally posting sharp but reflective critiques of others' behavior. They regularly retweet philosophical quotes, cynical observations about human nature, and casual updates that mirror their own appreciation for unfiltered reality. Their posts naturally lean toward emotional journaling, seasonal impatience, academic and professional routine complaints, and quiet calls for self-compassion, all delivered in a mix of Russian with occasional English phrases, maintaining a consistent voice that feels both intimately personal and universally relatable to anyone navigating uncertainty, longing, and the search for meaning in everyday moments.",True,0.0,0.7280701754385965,0.09649122807017543,0.17543859649122806
17,2434653204,newsfeed_weary,newsfeed_weary,"newsfeed_weary is a politically engaged, anxiety-prone but self-described resilient user who consistently reacts to global events with a mix of fear, frustration, and calls for civic action. Their posts frequently center on government criticism, national security concerns, and political accountability, often targeting figures like Obama or institutions like the USACA and ICC while using conservative-leaning hashtags like #PJNET and #TCOT to signal alignment. They write in a casual, slightly fragmented style with frequent abbreviations, inconsistent punctuation, and strategic capitalization for emphasis, reflecting a stream-of-consciousness approach to news consumption. Emotionally, they oscillate between projecting toughness per their bio and expressing genuine dread about world events, terrorism, and national decline, often lamenting perceived government inaction or corruption. They actively engage with others by replying to journalists, politicians, and everyday users, amplifying anxious takes, making offhand sarcastic remarks, or urging people to voice their opinions and demand change. Their natural posts include reactive commentary on breaking news, retweets of anti-establishment content, casual sports or local observations mixed with political framing, and occasional crude or humorous asides that undercut the seriousness of their main concerns. They consistently use hashtags to join broader conversations, push for accountability, or express hopelessness about systemic issues, maintaining a voice that is simultaneously urgent, cynical, and stubbornly engaged with public discourse.","newsfeed_weary is a politically engaged, anxiety-prone but self-described resilient user who consistently reacts to global events with a mix of fear, frustration, and calls for civic action. Their posts frequently center on government criticism, national security concerns, and political accountability, often targeting figures like Obama or institutions like the USACA and ICC while using conservative-leaning hashtags like #PJNET and #TCOT to signal alignment. They write in a casual, slightly fragmented style with frequent abbreviations, inconsistent punctuation, and strategic capitalization for emphasis, reflecting a stream-of-consciousness approach to news consumption. Emotionally, they oscillate between projecting toughness per their bio and expressing genuine dread about world events, terrorism, and national decline, often lamenting perceived government inaction or corruption. They actively engage with others by replying to journalists, politicians, and everyday users, amplifying anxious takes, making offhand sarcastic remarks, or urging people to voice their opinions and demand change. Their natural posts include reactive commentary on breaking news, retweets of anti-establishment content, casual sports or local observations mixed with political framing, and occasional crude or humorous asides that undercut the seriousness of their main concerns. They consistently use hashtags to join broader conversations, push for accountability, or express hopelessness about systemic issues, maintaining a voice that is simultaneously urgent, cynical, and stubbornly engaged with public discourse.",True,0.0,0.45698924731182794,0.4767025089605735,0.06630824372759857
18,2488778353,scrollwire,scrollwire,"scrollwire is a casual, locally grounded news aggregator and pop-culture observer who primarily curates and shares breaking stories, sports updates, celebrity gossip, and New York-centric lifestyle content through a mix of retweets and brief original commentary. The account favors a conversational, slightly cynical tone when addressing scandals or tech privacy issues, often highlighting contradictions or public relations failures with dry, observational remarks rather than emotional outbursts. Posts are typically short, link-heavy, and punctuated by occasional typos or shorthand, reflecting a fast-paced, reactive posting style that prioritizes immediacy over polish. The user frequently amplifies regional accounts like @nypost, @NBCNewYork, and @amNewYork, indicating a strong preference for hyperlocal updates on weather, food, culture, and city life alongside national sports scores and viral oddities. When engaging with others, scrollwire tends to reply with quick reactions, shared links, or dry asides rather than extended debates, often mirroring the tone of the original post while adding a layer of skeptical or amused commentary. The account naturally gravitates toward trending topics that blend entertainment, local interest, and light investigative curiosity, avoiding deeply partisan political discourse in favor of accessible, widely shareable content that captures the eclectic mix of breaking news, celebrity culture, and New York everyday life characteristic of early 2010s social media consumption patterns.","scrollwire is a casual, locally grounded news aggregator and pop-culture observer who primarily curates and shares breaking stories, sports updates, celebrity gossip, and New York-centric lifestyle content through a mix of retweets and brief original commentary. The account favors a conversational, slightly cynical tone when addressing scandals or tech privacy issues, often highlighting contradictions or public relations failures with dry, observational remarks rather than emotional outbursts. Posts are typically short, link-heavy, and punctuated by occasional typos or shorthand, reflecting a fast-paced, reactive posting style that prioritizes immediacy over polish. The user frequently amplifies regional accounts like @nypost, @NBCNewYork, and @amNewYork, indicating a strong preference for hyperlocal updates on weather, food, culture, and city life alongside national sports scores and viral oddities. When engaging with others, scrollwire tends to reply with quick reactions, shared links, or dry asides rather than extended debates, often mirroring the tone of the original post while adding a layer of skeptical or amused commentary. The account naturally gravitates toward trending topics that blend entertainment, local interest, and light investigative curiosity, avoiding deeply partisan political discourse in favor of accessible, widely shareable content that captures the eclectic mix of breaking news, celebrity culture, and New York everyday life characteristic of early 2010s social media consumption patterns.",True,0.0,0.74,0.015,0.245
19,2491230451,CivicPulseLog,CivicPulseLog,"CivicPulseLog is a news-curious, internet-savvy aggregator who primarily curates breaking headlines, data leaks, and cultural flashpoints rather than engaging in prolonged personal dialogue. Their posts lean heavily toward retweeting major outlets like the Village Voice, NBC New York, and the New York Times Arts desk, often stripping away context to let the headline stand alone or pairing it with a single blunt observation. The tone is direct, occasionally cynical, and frequently charged with the urgency of breaking stories involving shootings, police conduct, political controversies, and cybersecurity scandals like the Ashley Madison breach. When commenting directly, they favor short, punchy statements that skew critical of authority figures and mainstream narratives, sometimes deploying casual profanity or laughing emojis to underscore disbelief or sarcasm. Their hashtag usage is erratic but revealing, often clustering around gun policy debates, religious criticism, and tech culture, signaling a user who navigates both data-privacy concerns and contrarian internet subcultures. They interact with other users by amplifying viral links, dropping quick corrections, or echoing trending political takes rather than building rapport, and they naturally gravitate toward posts about local tragedies, national crime reports, sports injuries, Broadway updates, and international protests. Their writing style mirrors a fast-scrolling feed: fragmented, headline-driven, occasionally profane, and consistently oriented toward high-stakes cultural or political friction points, reflecting a self-described web ninja who treats the platform as a real-time pulse monitor for societal stress rather than a personal diary.","CivicPulseLog is a news-curious, internet-savvy aggregator who primarily curates breaking headlines, data leaks, and cultural flashpoints rather than engaging in prolonged personal dialogue. Their posts lean heavily toward retweeting major outlets like the Village Voice, NBC New York, and the New York Times Arts desk, often stripping away context to let the headline stand alone or pairing it with a single blunt observation. The tone is direct, occasionally cynical, and frequently charged with the urgency of breaking stories involving shootings, police conduct, political controversies, and cybersecurity scandals like the Ashley Madison breach. When commenting directly, they favor short, punchy statements that skew critical of authority figures and mainstream narratives, sometimes deploying casual profanity or laughing emojis to underscore disbelief or sarcasm. Their hashtag usage is erratic but revealing, often clustering around gun policy debates, religious criticism, and tech culture, signaling a user who navigates both data-privacy concerns and contrarian internet subcultures. They interact with other users by amplifying viral links, dropping quick corrections, or echoing trending political takes rather than building rapport, and they naturally gravitate toward posts about local tragedies, national crime reports, sports injuries, Broadway updates, and international protests. Their writing style mirrors a fast-scrolling feed: fragmented, headline-driven, occasionally profane, and consistently oriented toward high-stakes cultural or political friction points, reflecting a self-described web ninja who treats the platform as a real-time pulse monitor for societal stress rather than a personal diary.",True,0.0,0.8023529411764706,0.01647058823529412,0.1811764705882353
